times,model,Accuracy,F1 Score,Recall,Precision,weighted_precision,weighted_recall,test_accuracy,test_f1_weighted
19,4,0.714850883,0.711123612,0.714850883,0.711474869,0.711474869,0.714850883,0.420891096,0.419208016
19,4,0.724893488,0.721930041,0.724893488,0.722077732,0.722077732,0.724893488,0.398660946,0.395838098
19,4,0.716981132,0.713889506,0.716981132,0.713618663,0.713618663,0.716981132,0.42910149,0.427708063
19,4,0.713024954,0.710285649,0.713024954,0.710430624,0.710430624,0.713024954,0.405929832,0.403230572
19,4,0.714850883,0.71258527,0.714850883,0.712874749,0.712874749,0.714850883,0.40840685,0.407165735
19,5,0.704017042,0.696225821,0.704017042,0.69969023,0.69969023,0.704017042,0.690025206,0.686145653
19,5,0.711625076,0.704920528,0.711625076,0.708708837,0.708708837,0.711625076,0.705855697,0.699158125
19,5,0.702191114,0.694231817,0.702191114,0.695855245,0.695855245,0.702191114,0.671763103,0.664347659
19,5,0.70584297,0.695995806,0.70584297,0.695660118,0.695660118,0.70584297,0.683614427,0.676184676
19,5,0.708886184,0.699894448,0.708886184,0.699979348,0.699979348,0.708886184,0.686646527,0.679003873
19,5,0.700365186,0.6907192,0.700365186,0.68955314,0.68955314,0.700365186,0.689725888,0.682339461
19,5,0.717711503,0.708563141,0.717711503,0.710300892,0.710300892,0.717711503,0.698561791,0.688082224
19,5,0.696104687,0.686957985,0.696104687,0.68755815,0.68755815,0.696104687,0.670545444,0.664594508
19,5,0.697017651,0.690099173,0.697017651,0.691330436,0.691330436,0.697017651,0.676004522,0.668907953
19,5,0.691844187,0.685067169,0.691844187,0.685306117,0.685306117,0.691844187,0.659576321,0.653471576
19,5,0.6991479,0.691968299,0.6991479,0.69386198,0.69386198,0.6991479,0.693365891,0.683743531
19,5,0.696104687,0.688514591,0.696104687,0.688425731,0.688425731,0.696104687,0.688813107,0.682705513
19,5,0.702495435,0.695636751,0.702495435,0.700899902,0.700899902,0.702495435,0.667188079,0.662902231
19,5,0.699452222,0.692427898,0.699452222,0.694023226,0.694023226,0.699452222,0.676610572,0.673828449
19,5,0.708886184,0.701672049,0.708886184,0.702596837,0.702596837,0.708886184,0.700087108,0.691601279
19,5,0.696713329,0.689827164,0.696713329,0.68947434,0.68947434,0.696713329,0.688183891,0.678679806
19,5,0.702191114,0.693979421,0.702191114,0.695577678,0.695577678,0.702191114,0.690013159,0.683045187
19,5,0.703408399,0.695108936,0.703408399,0.696110648,0.696110648,0.703408399,0.693376084,0.686394703
19,5,0.695496044,0.686297478,0.695496044,0.687414268,0.687414268,0.695496044,0.687594521,0.678293859
19,5,0.711929397,0.703517197,0.711929397,0.706111403,0.706111403,0.711929397,0.689406183,0.683020284
19,6,0.650060864,0.636412004,0.650060864,0.639153463,0.639153463,0.650060864,0.629365594,0.62150673
19,6,0.661929397,0.648099242,0.661929397,0.651866784,0.651866784,0.661929397,0.649144673,0.63994618
19,6,0.655234327,0.641924148,0.655234327,0.643924002,0.643924002,0.655234327,0.622986322,0.611003103
19,6,0.654625685,0.639553983,0.654625685,0.640199755,0.640199755,0.654625685,0.64031433,0.628860182
19,6,0.655234327,0.642113021,0.655234327,0.642620272,0.642620272,0.655234327,0.639110572,0.624242238
19,6,0.657668898,0.642515723,0.657668898,0.640832478,0.640832478,0.657668898,0.647334865,0.634141403
19,6,0.664059647,0.64774743,0.664059647,0.650483598,0.650483598,0.664059647,0.660717066,0.646394813
19,6,0.643365794,0.630021156,0.643365794,0.632641782,0.632641782,0.643365794,0.620863296,0.612837012
19,6,0.650060864,0.63835134,0.650060864,0.63881739,0.63881739,0.650060864,0.631180962,0.622787983
19,6,0.636975046,0.625386554,0.636975046,0.626160421,0.626160421,0.636975046,0.608978612,0.599936695
19,6,0.656755934,0.646729862,0.656755934,0.651200317,0.651200317,0.656755934,0.644297205,0.634957845
19,6,0.655538649,0.642518615,0.655538649,0.642232867,0.642232867,0.655538649,0.636378716,0.626025956
19,6,0.648234936,0.63432759,0.648234936,0.64261603,0.64261603,0.648234936,0.614450664,0.602395205
19,6,0.65127815,0.639274871,0.65127815,0.640462206,0.640462206,0.65127815,0.626327007,0.61847062
19,6,0.656755934,0.644927837,0.656755934,0.64440709,0.64440709,0.656755934,0.644561309,0.634051065
19,6,0.651582471,0.639123704,0.651582471,0.638198538,0.638198538,0.651582471,0.634540181,0.618529113
19,6,0.647626293,0.634483547,0.647626293,0.634748172,0.634748172,0.647626293,0.640016866,0.62697852
19,6,0.650669507,0.634972212,0.650669507,0.632362841,0.632362841,0.650669507,0.641250278,0.627898041
19,6,0.653408399,0.640733033,0.653408399,0.643627661,0.643627661,0.653408399,0.635440915,0.623085841
19,6,0.653104078,0.639532812,0.653104078,0.642869847,0.642869847,0.653104078,0.640002965,0.629889317
20,1,0.765591398,0.764044745,0.765591398,0.765882159,0.765882159,0.765591398,0.439001416,0.436990137
20,1,0.784331797,0.783260674,0.784331797,0.783832642,0.783832642,0.784331797,0.431652666,0.430912455
20,1,0.788018433,0.787120253,0.788018433,0.787437721,0.787437721,0.788018433,0.466967437,0.465449956
20,1,0.774500768,0.773495227,0.774500768,0.773843933,0.773843933,0.774500768,0.445786692,0.444074727
20,1,0.771735791,0.769405599,0.771735791,0.770502122,0.770502122,0.771735791,0.44886739,0.44735727
20,1,0.79109063,0.790025475,0.79109063,0.790309391,0.790309391,0.79109063,0.460506843,0.458431706
20,1,0.777572965,0.776687315,0.777572965,0.777497737,0.777497737,0.777572965,0.458972157,0.457308706
20,1,0.78187404,0.78075067,0.78187404,0.781719518,0.781719518,0.78187404,0.427952808,0.42498277
20,1,0.776958525,0.775653869,0.776958525,0.77586037,0.77586037,0.776958525,0.438701274,0.43721631
20,1,0.776344086,0.774656867,0.776344086,0.775448255,0.775448255,0.776344086,0.436873053,0.435027875
20,1,0.775729647,0.774812772,0.775729647,0.775776211,0.775776211,0.775729647,0.439330816,0.436265708
20,1,0.792626728,0.791681328,0.792626728,0.792475607,0.792475607,0.792626728,0.441177914,0.437131825
20,1,0.777880184,0.776743422,0.777880184,0.777094637,0.777094637,0.777880184,0.427052383,0.42457655
20,1,0.773886329,0.77312555,0.773886329,0.773705017,0.773705017,0.773886329,0.436289759,0.432938994
20,1,0.769585253,0.768531932,0.769585253,0.769226484,0.769226484,0.769585253,0.439025012,0.436203068
20,1,0.779416283,0.777977813,0.779416283,0.778845634,0.778845634,0.779416283,0.447314771,0.444354572
20,1,0.778801843,0.777509292,0.778801843,0.777950303,0.777950303,0.778801843,0.441469561,0.43821451
20,1,0.782795699,0.781246005,0.782795699,0.781338427,0.781338427,0.782795699,0.453475224,0.450154313
20,1,0.774193548,0.772592826,0.774193548,0.773667599,0.773667599,0.774193548,0.444523832,0.441148893
20,1,0.78156682,0.780380496,0.78156682,0.780978696,0.780978696,0.78156682,0.460217084,0.456652784
20,3,0.811827957,0.811652152,0.811827957,0.812292708,0.812292708,0.811827957,0.688320906,0.687441686
20,3,0.828725038,0.828721989,0.828725038,0.828970603,0.828970603,0.828725038,0.718114205,0.71692742
20,3,0.81858679,0.818628019,0.81858679,0.819212989,0.819212989,0.81858679,0.705225106,0.704656183
20,3,0.816129032,0.816093677,0.816129032,0.81644311,0.81644311,0.816129032,0.714150071,0.713337942
20,3,0.825960061,0.825761102,0.825960061,0.826421386,0.826421386,0.825960061,0.708899481,0.70814567
20,3,0.820122888,0.820092036,0.820122888,0.820666061,0.820666061,0.820122888,0.714753185,0.714355142
20,3,0.820122888,0.820064594,0.820122888,0.820243427,0.820243427,0.820122888,0.698171779,0.696932283
20,3,0.808141321,0.808144645,0.808141321,0.808956069,0.808956069,0.808141321,0.700913639,0.700165144
20,3,0.814592934,0.81446166,0.814592934,0.814606433,0.814606433,0.814592934,0.704902312,0.704578854
20,3,0.816129032,0.816151268,0.816129032,0.816671464,0.816671464,0.816129032,0.697854648,0.697010093
20,3,0.812749616,0.812667377,0.812749616,0.812852306,0.812852306,0.812749616,0.691996225,0.690776704
20,3,0.813671275,0.813636887,0.813671275,0.813741622,0.813741622,0.813671275,0.702149127,0.702278157
20,3,0.808141321,0.808176755,0.808141321,0.808839763,0.808839763,0.808141321,0.706426616,0.705213287
20,3,0.821966206,0.821863961,0.821966206,0.822254865,0.822254865,0.821966206,0.702776782,0.702235484
20,3,0.829032258,0.829068354,0.829032258,0.829429253,0.829429253,0.829032258,0.702454932,0.701484933
20,3,0.81797235,0.817975925,0.81797235,0.818368752,0.818368752,0.81797235,0.696632374,0.69576871
20,3,0.817665131,0.817687047,0.817665131,0.817877395,0.817877395,0.817665131,0.704291647,0.704174079
20,3,0.814592934,0.814655982,0.814592934,0.815067749,0.815067749,0.814592934,0.69936857,0.698564156
20,3,0.819815668,0.819586101,0.819815668,0.820009843,0.820009843,0.819815668,0.710434167,0.709889429
20,3,0.815821813,0.81589525,0.815821813,0.816125127,0.816125127,0.815821813,0.699084474,0.698159769
20,4,0.715821813,0.713488127,0.715821813,0.712988882,0.712988882,0.715821813,0.41627277,0.413926313
20,4,0.714592934,0.711723613,0.714592934,0.711227722,0.711227722,0.714592934,0.402140632,0.399598519
20,4,0.724731183,0.723031961,0.724731183,0.723671361,0.723671361,0.724731183,0.426718263,0.425016461
20,4,0.712135177,0.709125136,0.712135177,0.708613796,0.708613796,0.712135177,0.41074941,0.40981841
20,4,0.710599078,0.707111858,0.710599078,0.706620566,0.706620566,0.710599078,0.420253893,0.417057831
20,4,0.722580645,0.720178718,0.722580645,0.721557336,0.721557336,0.722580645,0.416268051,0.413992612
20,4,0.713364055,0.709961395,0.713364055,0.709008617,0.709008617,0.713364055,0.425818782,0.422657624
20,4,0.719508449,0.716705923,0.719508449,0.716546507,0.716546507,0.719508449,0.396333176,0.393520513
20,4,0.728417819,0.724720606,0.728417819,0.724165591,0.724165591,0.728417819,0.411082586,0.406546989
20,4,0.719201229,0.715417684,0.719201229,0.715399679,0.715399679,0.719201229,0.415673431,0.41288142
20,4,0.712442396,0.709736607,0.712442396,0.71009708,0.71009708,0.712442396,0.411989618,0.408332267
20,4,0.719508449,0.717216704,0.719508449,0.717040608,0.717040608,0.719508449,0.421208117,0.417818155
20,4,0.726574501,0.724036725,0.726574501,0.724662656,0.724662656,0.726574501,0.411373289,0.409199805
20,4,0.713364055,0.710431019,0.713364055,0.710537642,0.710537642,0.713364055,0.398491741,0.39601572
20,4,0.704761905,0.701953166,0.704761905,0.701497645,0.701497645,0.704761905,0.404918358,0.402164533
20,4,0.730568356,0.727705982,0.730568356,0.727510832,0.727510832,0.730568356,0.431041057,0.427340435
20,4,0.70875576,0.705787387,0.70875576,0.705689431,0.705689431,0.70875576,0.408304861,0.406067879
20,4,0.710599078,0.707245696,0.710599078,0.707309854,0.707309854,0.710599078,0.42424823,0.42263244
20,4,0.715821813,0.71240781,0.715821813,0.713206282,0.713206282,0.715821813,0.41720151,0.413125622
20,4,0.720430108,0.717737024,0.720430108,0.718181552,0.718181552,0.720430108,0.431946201,0.430090089
20,5,0.701075269,0.69352661,0.701075269,0.694649225,0.694649225,0.701075269,0.670359604,0.666121036
20,5,0.695545315,0.687455697,0.695545315,0.687696533,0.687696533,0.695545315,0.674957055,0.67093798
20,5,0.704454685,0.696166321,0.704454685,0.696021244,0.696021244,0.704454685,0.694326569,0.688242808
20,5,0.703533026,0.696456121,0.703533026,0.697874506,0.697874506,0.703533026,0.679258141,0.673380897
20,5,0.704761905,0.695891429,0.704761905,0.69562768,0.69562768,0.704761905,0.682018877,0.673554996
20,5,0.706605223,0.699430762,0.706605223,0.701265424,0.701265424,0.706605223,0.676180274,0.668040147
20,5,0.701689708,0.692799563,0.701689708,0.69230567,0.69230567,0.701689708,0.687544125,0.680766471
20,5,0.701382488,0.692877233,0.701382488,0.695364597,0.695364597,0.701382488,0.682941954,0.677186107
20,5,0.704454685,0.695581215,0.704454685,0.695126353,0.695126353,0.704454685,0.686014158,0.681329557
20,5,0.698924731,0.689993496,0.698924731,0.68948642,0.68948642,0.698924731,0.682034922,0.675781049
20,5,0.688786482,0.683043642,0.688786482,0.685342311,0.685342311,0.688786482,0.662055687,0.653105167
20,5,0.702918587,0.694614082,0.702918587,0.695379763,0.695379763,0.702918587,0.681114677,0.677490128
20,5,0.687557604,0.679697134,0.687557604,0.679491761,0.679491761,0.687557604,0.668524776,0.663418654
20,5,0.706298003,0.698184665,0.706298003,0.697423815,0.697423815,0.706298003,0.688192544,0.679864187
20,5,0.689708141,0.681045402,0.689708141,0.68080072,0.68080072,0.689708141,0.672193487,0.663183809
20,5,0.69984639,0.6918379,0.69984639,0.690903602,0.690903602,0.69984639,0.68357244,0.675671848
20,5,0.702918587,0.694262142,0.702918587,0.69534594,0.69534594,0.702918587,0.690634261,0.68531261
20,5,0.705069124,0.697120993,0.705069124,0.698246806,0.698246806,0.705069124,0.68386975,0.676899417
20,5,0.706298003,0.696059186,0.706298003,0.695320109,0.695320109,0.706298003,0.694922133,0.688039323
20,5,0.696466974,0.688803643,0.696466974,0.688523464,0.688523464,0.696466974,0.67775932,0.668798802
20,6,0.650460829,0.637963496,0.650460829,0.640289911,0.640289911,0.650460829,0.612974044,0.604764511
20,6,0.647081413,0.633932822,0.647081413,0.633229704,0.633229704,0.647081413,0.621260028,0.613442799
20,6,0.651075269,0.63743975,0.651075269,0.636175543,0.636175543,0.651075269,0.634199151,0.626805858
20,6,0.65015361,0.635510762,0.65015361,0.633087489,0.633087489,0.65015361,0.630188768,0.622246068
20,6,0.649539171,0.631858643,0.649539171,0.629513488,0.629513488,0.649539171,0.627117508,0.603545938
20,6,0.654454685,0.642237482,0.654454685,0.641141562,0.641141562,0.654454685,0.626505899,0.615326033
20,6,0.645545315,0.631802658,0.645545315,0.630836263,0.630836263,0.645545315,0.629553563,0.618306619
20,6,0.648924731,0.635718881,0.648924731,0.638532575,0.638532575,0.648924731,0.636020765,0.6265712
20,6,0.657219662,0.64379534,0.657219662,0.642616355,0.642616355,0.657219662,0.633554507,0.626690945
20,6,0.646774194,0.632916786,0.646774194,0.633049237,0.633049237,0.646774194,0.632025484,0.619103076
20,6,0.639708141,0.629156185,0.639708141,0.633272014,0.633272014,0.639708141,0.623439358,0.613369424
20,6,0.653533026,0.640958221,0.653533026,0.642788344,0.642788344,0.653533026,0.628033034,0.619487823
20,6,0.641551459,0.628232805,0.641551459,0.629242007,0.629242007,0.641551459,0.619117508,0.61153036
20,6,0.653840246,0.641701786,0.653840246,0.641911106,0.641911106,0.653840246,0.639080698,0.628181538
20,6,0.641858679,0.628693348,0.641858679,0.626631219,0.626631219,0.641858679,0.619443134,0.606456335
20,6,0.645545315,0.62903649,0.645545315,0.625989317,0.625989317,0.645545315,0.619433695,0.60081251
20,6,0.654454685,0.641653231,0.654454685,0.641801984,0.641801984,0.654454685,0.641862199,0.631635475
20,6,0.656605223,0.639491076,0.656605223,0.643637296,0.643637296,0.656605223,0.625884851,0.609982051
20,6,0.657834101,0.644097147,0.657834101,0.644796344,0.644796344,0.657834101,0.646458707,0.636605132
20,6,0.650768049,0.637643698,0.650768049,0.635269964,0.635269964,0.650768049,0.633564889,0.622880882
21,1,0.780707196,0.778746365,0.780707196,0.779943358,0.779943358,0.780707196,0.46648078,0.463896427
21,1,0.782258065,0.780446156,0.782258065,0.782125206,0.782125206,0.782258065,0.423389035,0.421495815
21,1,0.778846154,0.777581152,0.778846154,0.779034472,0.779034472,0.778846154,0.464650116,0.462597476
21,1,0.785669975,0.785075496,0.785669975,0.786254855,0.786254855,0.785669975,0.443861893,0.44170373
21,1,0.790012407,0.788819855,0.790012407,0.789610603,0.789610603,0.790012407,0.438594889,0.436554816
21,1,0.776985112,0.775560881,0.776985112,0.776557857,0.776557857,0.776985112,0.440140953,0.438417793
21,1,0.791253102,0.789406212,0.791253102,0.789633611,0.789633611,0.791253102,0.455671788,0.453481823
21,1,0.778846154,0.778076569,0.778846154,0.778907831,0.778907831,0.778846154,0.446017537,0.444672856
21,1,0.771712159,0.770548486,0.771712159,0.771026076,0.771026076,0.771712159,0.440772648,0.439833258
21,1,0.780086849,0.77843959,0.780086849,0.778869004,0.778869004,0.780086849,0.432389478,0.430392758
21,1,0.777605459,0.77576162,0.777605459,0.776364525,0.776364525,0.777605459,0.446341557,0.443654076
21,1,0.789702233,0.788413282,0.789702233,0.788823445,0.788823445,0.789702233,0.449151972,0.44611306
21,1,0.787220844,0.786593238,0.787220844,0.787121002,0.787121002,0.787220844,0.461867585,0.459935838
21,1,0.78101737,0.780137765,0.78101737,0.780774507,0.780774507,0.78101737,0.448802954,0.445837395
21,1,0.775434243,0.774128076,0.775434243,0.775787418,0.775787418,0.775434243,0.443848432,0.442259568
21,1,0.778846154,0.778175627,0.778846154,0.778491994,0.778491994,0.778846154,0.437332462,0.43522395
21,1,0.776364764,0.77538923,0.776364764,0.776922885,0.776922885,0.776364764,0.428336827,0.424880824
21,1,0.782878412,0.781832611,0.782878412,0.782104979,0.782104979,0.782878412,0.433624983,0.432112381
21,1,0.777915633,0.775346836,0.777915633,0.777031084,0.777031084,0.777915633,0.439207353,0.436685329
21,1,0.769851117,0.769229386,0.769851117,0.770559179,0.770559179,0.769851117,0.446969406,0.445977695
21,3,0.818424318,0.818381951,0.818424318,0.818931066,0.818931066,0.818424318,0.703964194,0.703476375
21,3,0.820905707,0.82089288,0.820905707,0.821172684,0.821172684,0.820905707,0.715787551,0.715248424
21,3,0.821215881,0.821240404,0.821215881,0.821705317,0.821705317,0.821215881,0.710492664,0.709912344
21,3,0.825248139,0.825335716,0.825248139,0.825753098,0.825753098,0.825248139,0.71884699,0.718640918
21,3,0.815942928,0.815888287,0.815942928,0.816251388,0.816251388,0.815942928,0.703959387,0.70326041
21,3,0.822456576,0.822482595,0.822456576,0.822777872,0.822777872,0.822456576,0.716067342,0.715960542
21,3,0.82028536,0.820026002,0.82028536,0.820216959,0.820216959,0.82028536,0.70240563,0.702813723
21,3,0.821215881,0.821295807,0.821215881,0.821479632,0.821479632,0.821215881,0.707712055,0.706942677
21,3,0.810669975,0.810640917,0.810669975,0.811131251,0.811131251,0.810669975,0.703657481,0.702657706
21,3,0.81191067,0.812069708,0.81191067,0.81270667,0.81270667,0.81191067,0.694656078,0.69386894
21,3,0.81439206,0.814399702,0.81439206,0.814700164,0.814700164,0.81439206,0.698072227,0.696786901
21,3,0.821215881,0.821126684,0.821215881,0.821405639,0.821405639,0.821215881,0.709852316,0.70954025
21,3,0.821215881,0.821232731,0.821215881,0.82168713,0.82168713,0.821215881,0.711730092,0.71114375
